Ship,Duration,Level,Target Artifact,Ancient puzzle cube,Puzzle cube,Puzzle cube (Epic),Mystical puzzle cube,Mystical puzzle cube (Rare),Unsolvable puzzle cube,Unsolvable puzzle cube (Rare),Unsolvable puzzle cube (Epic),Unsolvable puzzle cube (Legendary),Basic lunar totem,Lunar totem,Lunar totem (Rare),Powerful lunar totem,Powerful lunar totem (Rare),Eggceptional lunar totem,Eggceptional lunar totem (Rare),Eggceptional lunar totem (Epic),Eggceptional lunar totem (Legendary),Simple Demeters necklace,Jeweled Demeters necklace,Jeweled Demeters necklace (Rare),Pristine Demeters necklace,Pristine Demeters necklace (Rare),Pristine Demeters necklace (Epic),Beggspoke Demeters necklace,Beggspoke Demeters necklace (Rare),Beggspoke Demeters necklace (Epic),Beggspoke Demeters necklace (Legendary),Tiny vial of Martian dust,Vial of Martian dust,Vial of Martian dust (Rare),Hermetic vial of Martian dust,Hermetic vial of Martian dust (Epic),Prime vial of Martian dust,Prime vial of Martian dust (Rare),Prime vial of Martian dust (Legendary),Plain Aurelian brooch,Aurelian brooch,Jeweled Aurelian brooch,Jeweled Aurelian brooch (Rare),Jeweled Aurelian brooch (Epic),Eggceptional Aurelian brooch,Eggceptional Aurelian brooch (Rare),Eggceptional Aurelian brooch (Epic),Eggceptional Aurelian brooch (Legendary),Crude tungsten ankh,Tungsten ankh,Tungsten ankh (Rare),Polished tungsten ankh,Polished tungsten ankh (Rare),Polished tungsten ankh (Legendary),Brilliant tungsten ankh,Brilliant tungsten ankh (Rare),Brilliant tungsten ankh (Legendary),Plain gusset,Ornate gusset,Ornate gusset (Epic),Distegguished gusset,Distegguished gusset (Rare),Jeweled gusset,Jeweled gusset (Epic),Jeweled gusset (Legendary),Weak neodymium medallion,Neodymium medallion,Neodymium medallion (Rare),Precise neodymium medallion,Precise neodymium medallion (Epic),Eggceptional neodymium medallion,Eggceptional neodymium medallion (Rare),Eggceptional neodymium medallion (Epic),Eggceptional neodymium medallion (Legendary),Misaligned Mercury's lens,Mercury's lens,Mercury's lens (Rare),Precise Mercury's lens,Precise Mercury's lens (Rare),Meggnificent Mercury's lens,Meggnificent Mercury's lens (Rare),Meggnificent Mercury's lens (Epic),Meggnificent Mercury's lens (Legendary),Dull beak of Midas,Beak of Midas,Jeweled beak of Midas,Jeweled beak of Midas (Rare),Glistening beak of Midas,Glistening beak of Midas (Rare),Glistening beak of Midas (Legendary),Simple carved rainstick,Carved rainstick,Ornate carved rainstick,Meggnificent carved rainstick,Meggnificent carved rainstick (Epic),Meggnificent carved rainstick (Legendary),Miscalibrated interstellar compass,Interstellar compass,Precise interstellar compass,Precise interstellar compass (Rare),Clairvoyant interstellar compass,Clairvoyant interstellar compass (Rare),Clairvoyant interstellar compass (Epic),Clairvoyant interstellar compass (Legendary),Plain chalice,Polished chalice,Polished chalice (Epic),Jeweled chalice,Jeweled chalice (Rare),Jeweled chalice (Epic),Eggceptional chalice,Eggceptional chalice (Epic),Eggceptional chalice (Legendary),Tattered phoenix feather,Phoenix feather,Brilliant phoenix feather,Brilliant phoenix feather (Rare),Blazing phoenix feather,Blazing phoenix feather (Rare),Blazing phoenix feather (Legendary),Misaligned quantum metronome,Adequate quantum metronome,Adequate quantum metronome (Rare),Perfect quantum metronome,Perfect quantum metronome (Rare),Perfect quantum metronome (Epic),Reggference quantum metronome,Reggference quantum metronome (Rare),Reggference quantum metronome (Epic),Reggference quantum metronome (Legendary),Dilithium monocle,Precise dilithium monocle,Eggsacting dilithium monocle,Flawless dilithium monocle,Flawless dilithium monocle (Epic),Flawless dilithium monocle (Legendary),Inconsistent titanium actuator,Titanium actuator,Precise titanium actuator,Precise titanium actuator (Rare),Reggference titanium actuator,Reggference titanium actuator (Epic),Reggference titanium actuator (Legendary),Ship in a bottle,Detailed ship in a bottle,Complex ship in a bottle,Complex ship in a bottle (Rare),Eggquisite ship in a bottle,Eggquisite ship in a bottle (Rare),Eggquisite ship in a bottle (Epic),Eggquisite ship in a bottle (Legendary),Weak tachyon deflector,Tachyon deflector,Robust tachyon deflector,Robust tachyon deflector (Rare),Book of Basan,Collectors book of Basan,Fortified book of Basan,Fortified book of Basan (Epic),Dim light of Eggendil,Shimmering light of Eggendil,Shimmering light of Eggendil (Rare),Glowing light of Eggendil,Glowing light of Eggendil (Rare),Brilliant light of Eggendil,Brilliant light of Eggendil (Epic),Brilliant light of Eggendil (Legendary),Lunar stone,Eggsquisite lunar stone,Meggnificent lunar stone,Shell stone,Eggsquisite shell stone,Flawless shell stone,Tachyon stone,Eggsquisite tachyon stone,Brilliant tachyon stone,Terra stone,Rich terra stone,Eggceptional terra stone,Soul stone,Eggsquisite soul stone,Radiant soul stone,Dilithium stone,Eggsquisite dilithium stone,Quantum stone,Phased quantum stone,Meggnificent quantum stone,Life stone,Good life stone,Eggceptional life stone,Clarity stone,Eggsquisite clarity stone,Prophecy stone,Eggsquisite prophecy stone,Tiny gold meteorite,Enriched gold meteorite,Solid gold meteorite,Tau Ceti geode piece,Glimmering Tau Ceti geode,Radiant Tau Ceti geode,Solar titanium ore,Solar titanium bar,Solar titanium geogon,Clarity Stone Fragment,Dilithium Stone Fragment,Life Stone Fragment,Lunar Stone Fragment,Prophecy Stone Fragment,Quantum Stone Fragment,Shell Stone Fragment,Soul Stone Fragment,Tachyon Stone Fragment,Terra Stone Fragment
Chickfiant,Short,5,Shell stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chickfiant,Short,5,Ship in a bottle,0,0,0,12,1,0,0,0,0,0,38,2,31,2,0,0,0,0,0,22,1,68,4,0,0,0,0,0,0,101,11,1,0,0,0,0,0,49,25,1,0,0,0,0,0,0,96,1,1,0,0,0,0,0,0,70,1,0,0,0,0,0,30,98,10,11,0,0,0,0,0,52,63,10,0,0,0,0,0,0,71,87,2,0,0,0,0,138,32,0,0,0,0,134,40,0,0,0,0,0,0,179,56,1,0,0,0,0,0,0,184,11,0,0,0,0,0,79,14,0,0,0,0,0,0,0,0,79,1,0,0,0,0,69,3,0,0,0,0,0,86,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,10,0,0,14,0,0,2,0,10,0,0,4,0,0,0,0,0,0,0,82,0,0,1,0,91,47,0,17,45,40,0,18,31,0,29,7,55
Chickfiant,Short,5,Solar titanium,0,0,0,16,1,0,0,0,0,0,32,2,33,0,0,0,0,0,0,21,1,67,3,0,0,0,0,0,0,89,7,0,0,0,0,0,0,51,23,2,0,0,0,0,0,0,83,6,1,0,0,0,0,0,0,92,1,1,0,0,0,0,26,101,6,9,0,0,0,0,0,41,54,7,0,0,0,0,0,0,73,65,3,0,0,0,0,133,33,0,0,0,0,129,42,0,0,0,0,0,0,143,38,2,0,0,0,0,0,0,176,15,0,0,0,0,0,113,9,1,0,0,0,0,0,0,0,88,1,0,0,0,0,58,1,0,0,0,0,0,31,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,1,0,7,0,0,9,0,0,2,0,7,3,0,9,0,0,0,0,0,0,0,56,0,0,0,0,168,100,0,24,33,42,0,22,31,0,29,8,37
Chickfiant,Short,5,Soul stone,0,0,0,38,1,0,0,0,0,0,77,1,65,4,0,0,0,0,0,45,2,125,9,2,0,0,0,0,0,249,28,0,0,0,0,0,0,138,55,6,1,0,0,0,0,0,246,15,7,2,0,0,0,0,0,218,1,1,0,0,0,0,52,238,25,26,1,0,0,0,0,117,161,9,0,0,0,0,0,0,175,196,5,0,0,0,0,351,90,0,0,0,0,343,92,0,0,0,0,0,0,367,118,1,0,0,0,0,0,0,462,28,0,0,0,0,0,183,15,1,0,0,0,0,0,0,0,190,1,0,0,0,0,203,3,0,0,0,0,0,83,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,5,0,7,3,0,31,0,0,60,0,0,5,0,23,1,0,10,0,0,0,0,0,0,0,140,0,0,3,0,218,115,0,54,91,108,0,50,67,0,73,29,103
Chickfiant,Short,5,TACHYON_STONE_FRAGMENT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,1
Chickfiant,Short,5,Tachyon deflector,0,0,0,12,1,0,0,0,0,0,6,1,4,0,0,0,0,0,0,9,1,29,1,1,0,0,0,0,0,27,2,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,11,35,4,3,0,0,0,0,0,24,22,1,0,0,0,0,0,0,35,25,0,0,0,0,0,49,19,0,0,0,0,62,24,0,0,0,0,0,0,67,18,0,0,0,0,0,0,0,82,6,0,0,0,0,0,34,3,1,0,0,0,0,0,0,0,20,0,0,0,0,0,26,1,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,23,16,0,6,10,18,0,10,9,0,7,3,15
Chickfiant,Short,5,Tachyon stone,0,0,0,4,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,5,0,7,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,15,0,1,0,0,0,0,0,7,10,3,0,0,0,0,0,0,17,13,0,0,0,0,0,32,7,0,0,0,0,27,6,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,32,2,0,0,0,0,0,17,2,1,0,0,0,0,0,0,0,12,2,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,17,6,0,10,3,5,0,5,4,0,10,1,5
Chickfiant,Short,5,Tau Ceti geode,0,0,0,110,11,0,0,0,0,0,186,4,180,8,0,0,0,0,0,139,8,357,23,3,0,0,0,0,0,562,57,6,0,0,0,0,0,341,133,14,0,0,0,0,0,0,601,24,7,1,0,0,0,0,0,549,9,1,1,0,0,0,168,568,52,78,0,0,0,0,0,303,403,32,0,0,0,0,0,0,411,422,17,1,0,0,0,829,231,0,0,0,0,867,257,0,0,0,0,0,0,974,292,3,1,0,0,0,0,0,1172,76,0,0,0,0,0,510,57,3,0,0,0,0,0,0,0,430,8,0,0,0,0,463,8,0,0,0,0,0,216,0,0,0,0,0,0,0,37,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,24,1,0,0,12,0,11,9,0,67,0,0,67,0,0,8,0,54,1,0,33,0,0,0,0,0,0,0,404,0,1051,8,0,544,280,0,161,216,234,0,124,191,0,173,47,236
Chickfiant,Short,5,Terra stone,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,10,2,2,0,0,0,0,0,2,8,1,0,0,0,0,0,0,8,4,0,0,0,0,0,6,0,0,0,0,0,15,5,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,23,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,1,3,7,0,1,5,0,5,1,2
Chickfiant,Short,5,The chalice,0,0,0,3,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,5,1,10,0,1,0,0,0,0,0,21,3,0,0,0,0,0,0,16,2,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,8,23,1,4,0,0,0,0,0,8,13,2,0,0,0,0,0,0,12,14,0,0,0,0,0,26,11,0,0,0,0,21,12,0,0,0,0,0,0,27,21,0,0,0,0,0,0,0,34,4,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,7,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,17,5,0,5,6,11,0,4,12,0,9,1,9
Chickfiant,Short,5,Titanium actuator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chickfiant,Short,5,Tungsten ankh,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,19,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,11,3,0,0,0,0,6,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,12,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,3,0,1,2,4,0,1,2,0,3,0,1
Chickfiant,Short,5,UNKNOWN,0,0,0,944,89,0,0,0,0,0,1211,50,1337,84,0,0,0,0,0,892,40,2579,166,21,0,0,0,0,0,3913,381,100,0,0,0,0,0,2207,1013,103,10,0,0,0,0,0,4019,194,152,22,0,0,0,0,0,3800,47,48,0,0,0,0,1236,3958,358,704,8,0,0,0,0,2119,2864,326,27,5,0,0,0,0,2844,3269,195,20,0,0,0,5359,1845,0,0,0,0,5628,2047,0,0,0,0,0,0,6345,2224,37,31,6,0,0,0,0,7735,696,0,0,0,0,0,3856,531,32,0,0,0,0,0,0,0,3562,170,0,0,0,0,3354,102,0,0,0,0,0,1827,0,0,0,0,0,0,0,326,0,0,0,73,0,0,0,34,0,0,0,0,0,0,0,185,62,0,0,113,0,106,101,0,491,10,0,475,0,0,91,0,399,28,0,265,0,0,8,0,0,0,0,3642,0,0,98,0,3575,2293,0,1310,1431,1677,0,1109,1192,0,1263,360,1643
Chickfiant,Short,5,Vial of Martian dust,0,0,0,5,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,8,2,21,0,0,0,0,0,0,28,81,9,1,0,0,0,0,0,13,7,1,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,8,42,5,5,0,0,0,0,0,20,26,2,0,0,0,0,0,0,33,36,2,0,0,0,0,42,10,0,0,0,0,46,13,0,0,0,0,0,0,62,8,1,0,0,0,0,0,0,75,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,32,0,0,0,0,0,28,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,26,0,0,0,0,36,19,0,6,18,10,0,11,14,0,12,5,10
Corellihen Corvette,Epic,0,Aurelian brooch,0,21,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,52,170,0,0,0,0,0,0,0,25,5,1,0,0,0,0,0,0,41,1,0,0,0,0,0,0,53,3,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,22,0,0,0,0,0,25,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,95,0,0,136,0,0,0,70,38,28,0,80,18,72,49,44
Corellihen Corvette,Epic,0,Beak of Midas,0,42,0,0,0,0,0,0,0,0,66,7,0,0,0,0,0,0,0,61,7,0,0,0,0,0,0,0,25,25,3,0,0,0,0,0,32,79,0,0,0,0,0,0,0,41,11,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0,124,7,1,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,210,3,0,0,0,0,0,70,0,0,0,0,0,53,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,31,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,244,0,0,320,0,0,0,174,104,46,0,185,43,195,144,139
Corellihen Corvette,Epic,0,Carved rainstick,0,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,56,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,39,0,0,52,0,0,0,23,16,3,0,41,4,34,21,19
Corellihen Corvette,Epic,0,DILITHIUM_STONE_FRAGMENT,0,17,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,59,0,0,72,0,0,0,198,28,14,0,47,22,48,37,38
Corellihen Corvette,Epic,0,Demeters necklace,0,36,1,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,133,336,23,0,0,0,0,0,0,0,18,16,3,0,0,0,0,0,23,57,0,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,62,5,0,0,0,0,0,0,96,4,2,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,48,0,0,0,0,0,45,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,25,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,206,0,0,288,0,0,0,159,118,50,0,161,34,164,103,126
Corellihen Corvette,Epic,0,Dilithium monocle,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,9,0,0,0,3,2,3,0,6,2,5,5,3
Corellihen Corvette,Epic,0,Dilithium stone,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,0,0,0,10,3,2,0,7,3,10,7,4
Corellihen Corvette,Epic,0,Gold meteorite,0,5,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,29,0,0,51,0,0,0,22,17,8,0,32,14,24,17,27
Corellihen Corvette,Epic,0,Gusset,0,113,4,0,0,0,0,0,0,0,161,15,0,0,0,0,0,0,0,151,8,0,0,0,0,0,0,0,66,50,3,0,0,0,0,0,87,198,0,0,0,0,0,0,0,92,27,2,0,0,0,0,0,0,363,24,0,0,0,0,0,0,240,18,4,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,371,1,0,0,0,0,0,138,0,0,0,0,0,137,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,64,0,0,70,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,246,0,0,552,0,0,704,0,0,0,372,257,127,0,420,108,452,313,357
Corellihen Corvette,Epic,0,Interstellar compass,0,36,2,0,0,0,0,0,0,0,64,3,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,25,72,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,87,12,2,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,122,1,0,0,0,0,0,41,0,0,0,0,0,174,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,15,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,198,0,0,245,0,0,0,137,100,44,0,151,29,150,95,120
Corellihen Corvette,Epic,0,LIFE_STONE_FRAGMENT,0,6,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,42,0,0,46,0,0,0,22,74,8,0,34,6,23,17,19
